all_juvenile_victims_and_suspects,any_juvenile_killed,any_juvenile_suspects,any_juvenile_victims,any_killed,any_suspects,date,day_of_week,hour,id,lat,lng,location,summary,time,title,year,year_month
false,false,false,false,false,false,"Oct. 5, 2013",6,5,292,39.741901,-75.550180,"605 North Market Street, Wilmington, DE 19801","Two Wilmington men were critically injured and a 22-year-old woman was grazed by a bullet Saturday in a pre-dawn shooting a few paces from the Villa store where dozens were camped out to buy a new Air Jordan sneaker.

Police said the 21- and 22-year-old men were in front of the store when they were approached by another man. Words were exchanged, and the man shot both victims in the upper body. The two men were taken to Wilmington Hospital by private vehicle and were later transferred to Christiana Hospital. The woman was treated and released from Wilmington Hospital.",5:30 a.m.,Three shot on Market Street,2013,2013-10
false,false,false,false,true,false,"Oct. 13, 2013",0,0,293,39.761576,-75.535873,"In the area of 600 West 30th Street, Wilmington, DE 19802","Police responding to a 911 call reporting shots fired found 26-year-old Michael Greene and 25-year-old Danielle Bowe with gunshot wounds inside a crashed Nissan Maxima.

Officers tried first aid and CPR before both victims were taken to Christiana Hospital where they were pronounced dead.",12:21 a.m.,"Two shot, killed on 30th street",2013,2013-10
false,false,false,false,false,false,"Oct. 14, 2013",1,2,294,39.759086,-75.533978,"W. 30th St. &amp; N. Washington St., Wilmington, DE 19802","Police were called to Wilmington Hospital after a 20-year-old woman arrived there seeking treatment for a gunshot wound.

The victim was walking in the area of West 30th and North Washington streets when two men began chasing an unknown third person. The men began shooting and shot the woman in the right thigh. They took off west on West 30th Street in a dark color Toyota Camry.

One man was described as 20-27 years old. The other was between 18 and 22 years old. They were both wearing ""Nike"" hooded sweatshirts.",2:15 a.m.,Woman shot in thigh,2013,2013-10
false,false,false,false,false,false,"Oct. 12, 2013",6,16,295,39.756042,-75.540766,"In the area of 2300 N. Washington St., Wilmington, DE 19802","Police responding to a 911 call reporting a shooting were pulled away to Wilmington Hospital after the victim arrived there seeking treatment for a gunshot wound to the abdomen.

Police said the victim, a probationer with felony convictions for drug and firearm possession, was walking in the 2300 block of North Washington Street when he heard gunfire and was struck. He was listed in critical but stable condition.",4:07 p.m.,Man shot in abdomen,2013,2013-10
false,false,false,false,false,false,"Oct. 14, 2013",1,23,296,39.743541,-75.564078,"In the area of 200 N. Harrison St., Wilmington, DE 19805","Police responding to a 911 call reporting a shooting found a 31-year-old man with a gunshot wound to his torso.

The man was taken to Christiana Hospital. His condition was not available.",11:55 p.m.,31-year-old shot in torso,2013,2013-10
false,false,false,false,false,false,"Oct. 17, 2013",4,23,297,39.76101,-75.537107,"W. 29th St. &amp; N. Monroe St., Wilmington, DE 19802","Police responding to a 911 call reporting shots fired found a 29-year-old Wilmington man lying in the street with a gunshot wound to his left leg.

The man was taken to Christiana Hospital by ambulance in serious but stable condition. He was uncooperative with investigators.",11:05 p.m.,29-year-old shot in leg,2013,2013-10
false,false,false,false,false,false,"Oct. 25, 2013",5,23,298,39.758534,-75.537702,"In the area of 2700 N. Jefferson St., Wilmington, DE 19802","Police responding to a 911 call reporting shots fired found a 22-year-old man with gunshot wounds to his upper extremities and torso. He was taken to Christiana Hospital where his condition was unknown.

The victim was walking in the area when an unknown man began shooting and then fled.",11:26 p.m.,22-year-old shot multiple times,2013,2013-10
false,false,false,false,false,false,"Oct. 25, 2013",5,18,299,39.758508,-75.535253,"In the area of 300 W. 29th St., Wilmington, DE 19802","Police responding to 911 call reporting shots fired wound a 36-year-old man with an apparent gunshot wound to his lower extremity. The victim was taken to Christiana Hospital where he was listed in stable condition.

Police said the man was walking in the area when two men approached him. One of the men pulled a handgun and shot the victim before they both fled on foot.",6:17 p.m.,Man shot on West 29th Street,2013,2013-10
false,false,false,false,false,false,"Oct. 25, 2013",5,10,300,39.74411,-75.562274,"W. 3rd St. &amp; N. Van Buren St., Wilmington, DE 19805","A 22-year-old man arrived at St. Francis Hospital on Friday morning seeking treatment for a gunshot wound to his lower extremity, police said.

The man was walking in the area of 3rd and North Van Buren Street when a unknown person opened fire and the victim realized he had been shot.",10:30 a.m.,Man shot at 3rd and Van Buren,2013,2013-10
false,false,false,false,true,true,"Oct. 27, 2013",0,19,301,39.756466,-75.539833,"W. 24th St. &amp; N. Washington St., Wilmington, DE 19802","Police responding to a 911 call reporting shots fired found 23-year-old Kareem Owens in the street with multiple gunshot wounds. Officers tried first aid and CPR before Owens was taken to Christiana Hospital where he was pronounced dead.

Four days later on Oct., 31, police announced that U.S. Marshals arrested 30-year-old David Hinson of the 2500 block of North Washington Street in Wilmington and charged him with first-degree murder, possession of a firearm during the commission of a felony and possession of a firearm by a person prohibited in connection with Owens' death.",7:12 p.m.,"23-year-old shot, killed",2013,2013-10
false,false,false,false,false,false,"Oct. 27, 2013",0,17,302,39.744276,-75.553726,"W. 7th St. &amp; N. Washington St., Wilmington, DE 19801","Police responding to a 911 call reporting shots fired found a 35-year-old Newark man in the street with a gunshot wound to his leg.

The man was was in the area trying to buy drugs when three males between 16 and 19 years old wearing grey hooded sweatshirts approached and tried to rob him, police said. The of the robbers pulled a handgun and shot the victim when he tried to flee.

The victim was taken to Christiana Hospital where he was listed in stable condition.",5:15 p.m.,Teens shoot 35-year-old,2013,2013-10
false,false,false,false,false,false,"Oct. 30, 2013",3,22,303,39.750768,-75.525315,"In the area of 1300 E. 29th St., Wilmington, DE 19802","Police responding to a 911 call reporting a shooting victim found a 19-year-old man lying in the street with gunshot wounds to his legs. The man was uncooperative with police.

The victim was taken to Christiana Hospital where he was listed in stable condition.",10:35 p.m.,19-year-old shot in legs,2013,2013-10
false,false,false,false,false,false,"Nov. 4, 2013",1,17,304,39.740785,-75.540777,"Taylor Street and Bennett Street, Wilmington , DE 19801","Police responding to a 911 call reporting a shooting found an 18-year-old Wilmington man in the street with a gunshot wound to his hip.

The victim was walking in the area, police said, when he heard gunshots and realized he had been shot. He was taken to Christiana Hospital where he was listed in stable condition.",5:49 p.m.,18-year-old shot in hip,2013,2013-11
false,false,false,false,false,true,"Nov. 11, 2013",1,12,305,39.7441229,-75.5558009,"W. 6 St. &amp; Windsor St., Wilmington, DE 19801","Police responding to a 911 call reporting a shooting found a 19-year-old Wilmington man in the street with gunshot wounds to his arm and hip.

The victim told police he was standing in the area when he heard shots and was struck. He was taken to Christiana Hospital where he was listed in stable condition.

Roughly two months later, Wilmington Police arrested Keith Brown of Wilmington in connection with the shooting. Brown was being held at Howard R. Young Correctional Institution in lieu of $300,000 cash bail.",12:09 p.m.,"Man shot in arm, hip",2013,2013-11
false,false,false,false,false,false,"Nov. 12, 2013",2,19,306,39.7412619,-75.5420544,"Taylor Street &amp; Kirkwood Street, Wilmington, DE 19801","Police responding to reports of shots fired found a 27-year-old man with a gunshot wound to his torso.

Police said the victim was standing near Kirkwood and Taylor streets when an unknown gunman opened fire. The victim was rushed to Christiana Hospital where he was listed in serious condition.",7 p.m.,27-year-old shot in torso,2013,2013-11
false,false,false,false,false,false,"Nov. 12, 2013",2,21,307,39.7419674,-75.5414964,"In the area of 900 Kirkwood Street, Wilmington, DE 19801","Police were called to Wilmington Hospital after a 46-year-old man arrived there seeking treatment for a gunshot wound to his lower extremity.

Police said two unknown men walked up to the victim and shot him before fleeing. The man was transferred to Christiana Hospital where he was listed in stable condition.",9:37 p.m.,46-year-old shot on Kirkwood Street,2013,2013-11
false,false,false,false,false,false,"Nov. 20, 2013",3,16,308,39.753634,-75.53774,"W. 24th St. &amp; N. Market St., Wilmington, DE 19802","Master Cpl. Richard Deskis of the state police went to East 24th and North Market streets to assist Wilmington officers in the investigation of a suspicious vehicle that appeared to contain stolen merchandise from retail stores in Delaware State Police jurisdiction, police said.

The 44-year-old trooper had just joined the Wilmington officers when the gunfire began - a resident said she heard at least two shots - and he was struck in the arm. Deskis was taken to Christiana Hospital where he was treated and released.",4 p.m.,State trooper shot,2013,2013-11
